"run_id","run_seed","regime","total_manuscripts_spawned","majority_text","pct_sampled_witnesses_with_pa","pct_majority_disagree_autograph","pct_all_witnesses_with_pa","ideal_majority_text","pct_ideal_majority_disagree_autograph"
612,4053350142,"insertion",277554,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,2.5220408354440414e-05,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
612,4053350142,"omission",277554,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963970845208,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
613,2160539428,"insertion",276719,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0033333333333333335,0.0,0.004589509898163474,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
613,2160539428,"omission",276719,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.997,0.0,0.9967006121755723,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
614,3470163721,"insertion",276911,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6112816438554042e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
614,3470163721,"omission",276911,"1111111111111111121111111111111111111111111211111111111111111111111111111111111111111111111111111111",1.0,0.02,0.9999963887183562,"1111111111111111121111111111111111111111111211111111111111111111111111111111111111111111111111111111",0.02
615,608680314,"insertion",276737,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0023333333333333335,0.0,0.0018537523126734505,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
615,608680314,"omission",276737,"1111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111",1.0,0.01,0.9999963864477336,"1111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111",0.01
616,922987915,"insertion",277013,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6099519154404863e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
616,922987915,"omission",277013,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963900480846,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
617,2381407626,"insertion",276949,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0003333333333333333,0.0,0.000935193610352846,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
617,2381407626,"omission",276949,"1111111111111111111111111111111111111111111111111111111114111111111111111111111111111111111111111111",0.9983333333333333,0.01,0.9965697531666594,"1111111111111111111111111111111111111111111111111111111114111111111111111111111111111111111111111111",0.01
618,1965252039,"insertion",277322,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6059295906188135e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
618,1965252039,"omission",277322,"1111111111121111111111111111111111111111113111151111111111111111111111111111111111111111111111111114",0.9993333333333333,0.04,0.99930044965942,"1111111111121111111111111111111111111111113111151111111111111111111111111111111111111111111111111114",0.04
619,2386166306,"insertion",276741,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.012333333333333333,0.0,0.014009539640095396,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
619,2386166306,"omission",276741,"1111111111111111151111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9946666666666667,0.01,0.9912950784129508,"1111111111111111151111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
620,3824717414,"insertion",277415,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.012333333333333333,0.0,0.009952633969446387,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
620,3824717414,"omission",277415,"1111111111111111111111111111111211111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963952792578,"1111111111111111111111111111111211111111111111111111111111111111111111111111111111111111111111111111",0.01
621,4194849662,"insertion",277230,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.010333333333333333,0.0,0.009356885462920546,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
621,4194849662,"omission",277230,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9956666666666667,0.0,0.9960321611375433,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
622,605910732,"insertion",277723,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.600723025183457e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
622,605910732,"omission",277723,"1111111111111111111111111112111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9985309050057252,"1111111111111111111111111112111111111111111111111111111111111111111111111111111111111111111111111111",0.01
623,1487731882,"insertion",276637,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.614858514437745e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
623,1487731882,"omission",276637,"1111111111111111111111111111111111211111111111111111011111111111111111111111111111111111111111111111",0.9993333333333333,0.02,0.9987998669732067,"1111111111111111111111111111111111211111111111111111011111111111111111111111111111111111111111111111",0.02
624,3516202076,"insertion",276347,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6186519797644982e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
624,3516202076,"omission",276347,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9995151006347116,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
625,344176268,"insertion",277053,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0016666666666666668,0.0,0.0018769039747051095,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
625,344176268,"omission",277053,"1111511111111111111111111111111111111111111111111111111115111111111111111141111111111111121111111111",0.998,0.04,0.9959682658851046,"1111511111111111111111111111111111111111111111111111111115111111111111111141111111111111121111111111",0.04
626,358480548,"insertion",277256,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004,0.0,0.005071143892806261,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
626,358480548,"omission",277256,"1111111111111111111111111111111111113111111111111111111111111111111111111111111111111111111111111111",0.9996666666666667,0.01,0.9993579917404556,"1111111111111111111111111111111111113111111111111111111111111111111111111111111111111111111111111111",0.01
627,3916410244,"insertion",277150,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6081674478349193e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
627,3916410244,"omission",277150,"1111111111111111111111111111111111111111111111111151111111111111111111111111131111111111111111111111",1.0,0.02,0.9999927836651044,"1111111111111111111111111111111111111111111111111151111111111111111111111111131111111111111111111111",0.02
628,2092305207,"insertion",277099,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.017333333333333333,0.0,0.015857205753920994,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
628,2092305207,"omission",277099,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999927823369349,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
629,1035394445,"insertion",276428,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6175916245518708e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
629,1035394445,"omission",276428,"1111111111111111111113111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963824083754,"1111111111111111111113111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
630,2261312583,"insertion",277273,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6065668368966215e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
630,2261312583,"omission",277273,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.993,0.0,0.9911458784154188,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
631,3109186126,"insertion",276768,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0026666666666666666,0.0,0.002471392904500898,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
631,3109186126,"omission",276768,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963868524788,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
632,2557323648,"insertion",276375,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.010333333333333333,0.0,0.009921338476122935,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
632,2557323648,"omission",276375,"1111111111111111111111111111211111111111111111111111111111111111111111111111111111111111111111111111",0.9986666666666667,0.01,0.9975974585163583,"1111111111111111111111111111211111111111111111111111111111111111111111111111111111111111111111111111",0.01
633,2351036864,"insertion",276873,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.012333333333333333,0.0,0.013009621774682886,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
633,2351036864,"omission",276873,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9956666666666667,0.0,0.9952902424224913,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
634,1789373675,"insertion",277136,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.006666666666666667,0.0,0.008782723221534632,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
634,1789373675,"omission",277136,"1111111111111111111121111111111111111111111111111111111111131111111111111111111111111111111111111111",1.0,0.02,0.9999963916502788,"1111111111111111111121111111111111111111111111111111111111131111111111111111111111111111111111111111",0.02
635,1500008835,"insertion",276965,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.009333333333333334,0.0,0.011969064571568868,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
635,1500008835,"omission",276965,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111411111",0.993,0.01,0.9894896087578169,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111411111",0.01
636,1224301243,"insertion",277223,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.607217320414686e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
636,1224301243,"omission",277223,"1111121111111111111111111111111111111111111111111131111111111111111111111111111111111111111111111111",0.999,0.02,0.9981711408185497,"1111121111111111111111111111111111111111111111111131111111111111111111111111111111111111111111111111",0.02
637,1838041881,"insertion",277447,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.015333333333333332,0.0,0.014539766296864976,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
637,1838041881,"omission",277447,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.997,0.0,0.9937645523813643,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
638,3881546135,"insertion",277297,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004,0.0,0.003815417460042698,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
638,3881546135,"omission",277297,"1111111111111111111111111111111111111111111111111111111111111111111111111211111111111111111111111111",0.9993333333333333,0.01,0.9990118862154521,"1111111111111111111111111111111111111111111111111111111111111111111111111211111111111111111111111111",0.01
639,3790667741,"insertion",277501,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6036036036036035e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
639,3790667741,"omission",277501,"1111111111111121111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9998558558558559,"1111111111111121111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
640,3656703463,"insertion",277838,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,0.00037791942757804035,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
640,3656703463,"omission",277838,"1111111111111111111112111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999964007673564,"1111111111111111111112111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
641,198311296,"insertion",276958,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0003333333333333333,0.0,0.0003646775492224425,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
641,198311296,"omission",276958,"1111111111111111111111111111111511111111111111111111111111111111111111111111111111111111111111111111",0.9983333333333333,0.01,0.9964904299223345,"1111111111111111111111111111111511111111111111111111111111111111111111111111111111111111111111111111",0.01
642,2600439632,"insertion",276768,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.613147521200143e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
642,2600439632,"omission",276768,"1111111111111111111111111111111111111111111111111111111112111111111111111111111111111111111111111111",1.0,0.01,0.9998988318694064,"1111111111111111111111111111111111111111111111111111111112111111111111111111111111111111111111111111",0.01
643,2632096260,"insertion",277451,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.012333333333333333,0.0,0.014636871508379888,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
643,2632096260,"omission",277451,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963957469814,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
644,1791544635,"insertion",277774,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6000619210650423e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
644,1791544635,"omission",277774,"3111111111111111111151111111111111111113111101111111111111111111111111541111101111311111111111121121",0.9943333333333333,0.1,0.9919394613587353,"3111111111111111111151111111111111111113111101111111111111111111111111541111101111311111111111121121",0.1
645,3481351418,"insertion",277580,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.029333333333333333,0.0,0.021853238177239633,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
645,3481351418,"omission",277580,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9966666666666667,0.0,0.9959651126346013,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
646,2248933140,"insertion",277171,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.006333333333333333,0.0,0.0061622830753689075,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
646,2248933140,"omission",277171,"1111111111111111111111111111111111111111111111111111111111111111111111111111112111111111111111511111",1.0,0.02,0.9999963921059277,"1111111111111111111111111111111111111111111111111111111111111111111111111111112111111111111111511111",0.02
647,3770597710,"insertion",276895,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6114903175944587e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
647,3770597710,"omission",276895,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.998,0.0,0.9962946109341481,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
648,574843893,"insertion",276751,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.01,0.0,0.009626016260162601,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
648,574843893,"omission",276751,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9977416440831075,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
649,2547908964,"insertion",277062,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005666666666666667,0.0,0.00720418969107886,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
649,2547908964,"omission",277062,"1111111111111111111111111111111111111111111111111131111111111111111111111111111111111111111111111111",0.999,0.01,0.9992167789764709,"1111111111111111111111111111111111111111111111111131111111111111111111111111111111111111111111111111",0.01
650,167711457,"insertion",276936,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.008333333333333333,0.0,0.010251503060284904,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
650,167711457,"omission",276936,"1111111111111111111111111111111111111111111111111111111111111111111111114111111111111111111111111111",1.0,0.01,0.9999963890443606,"1111111111111111111111111111111111111111111111111111111111111111111111114111111111111111111111111111",0.01
651,2449566616,"insertion",277059,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,6.135899342375964e-05,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
651,2449566616,"omission",277059,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112111111",0.999,0.01,0.9988847100607093,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112111111",0.01
652,1347641874,"insertion",276979,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.011,0.0,0.010946717789860566,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
652,1347641874,"omission",276979,"1111111111111111111111111111111111111111111111111211111111111111111111111111111111111111111111111111",0.9943333333333333,0.01,0.9935518344417246,"1111111111111111111111111111111111111111111111111211111111111111111111111111111111111111111111111111",0.01
653,2046348690,"insertion",277040,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,0.0010395648266128595,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
653,2046348690,"omission",277040,"1111111111111112111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9986666666666667,0.01,0.9976140543389198,"1111111111111112111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
654,3503974547,"insertion",276735,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0036666666666666666,0.0,0.005470957670542832,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
654,3503974547,"omission",276735,"1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111",0.998,0.01,0.997557221013681,"1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111",0.01
655,346821485,"insertion",277013,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0013333333333333333,0.0,0.0027146838404112457,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
655,346821485,"omission",277013,"1111111111111111111111111111111111111111111111113111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963900480846,"1111111111111111111111111111111111111111111111113111111111111111111111111111111111111111111111111111",0.01
656,3419574801,"insertion",276574,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0006666666666666666,0.0,0.0012148691303923377,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
656,3419574801,"omission",276574,"1111111111111111111111111111111121111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999927686361286,"1111111111111111111111111111111121111111111111111111111111111111111111111111111111111111111111111111",0.01
657,3855482930,"insertion",276740,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.006,0.0,0.007302909962094248,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
657,3855482930,"omission",276740,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9996666666666667,0.0,0.9990424190302054,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
658,575217701,"insertion",276689,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.01,0.0,0.008739085178974152,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
658,575217701,"omission",276689,"1111311111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9976666666666667,0.01,0.9962665529404962,"1111311111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
659,3807387772,"insertion",276676,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0036666666666666666,0.0,0.004145658263305322,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
659,3807387772,"omission",276676,"1111111111111111111111111111111111111111111111111111111111111111131111111111111111111111111111111111",0.9996666666666667,0.01,0.9995265202855336,"1111111111111111111111111111111111111111111111111111111111111111131111111111111111111111111111111111",0.01
660,760113567,"insertion",277073,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005333333333333333,0.0,0.004428451810359762,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
660,760113567,"omission",277073,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999891724894612,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
661,4064553748,"insertion",277678,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.019666666666666666,0.0,0.01977117298155771,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
661,4064553748,"omission",277678,"1111211111111111111111111111111111111411111111111111111111111111211111111111111211111111112111111211",0.9906666666666667,0.06,0.9870749107776301,"1111211111111111111111111111111111111411111111111111111111111111211111111111111211111111112111111211",0.06
662,342453129,"insertion",276525,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6163226338401007e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
662,342453129,"omission",276525,"1111114111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963836773662,"1111114111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
663,1850619829,"insertion",277283,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6064367683441405e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
663,1850619829,"omission",277283,"1111111111111111111111111111111111111111011111011111111111111111111111111111111111111111111111111111",1.0,0.02,0.9999963935632317,"1111111111111111111111111111111111111111014111011111111111111111111111111111111111111111111111111111",0.03
664,3286431635,"insertion",277445,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.011333333333333334,0.0,0.010337221204999927,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
664,3286431635,"omission",277445,"1111111111111111151111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.999,0.01,0.9979743659981835,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
665,1733445614,"insertion",276977,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005666666666666667,0.0,0.005628646525330715,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
665,1733445614,"omission",276977,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9976666666666667,0.0,0.998700248396973,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
666,2838721675,"insertion",276662,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6145318639056463e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
666,2838721675,"omission",276662,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9997758990244379,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
667,3940119273,"insertion",276550,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.009333333333333334,0.0,0.01119512274497467,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
667,3940119273,"omission",276550,"1111111111111111111111111111111111111111111114111111111111111111111111111111111111111111111111111111",0.9993333333333333,0.01,0.9980003543675804,"1111111111111111111111111111111111111111111114111111111111111111111111111111111111111111111111111111",0.01
668,778498555,"insertion",276961,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.009666666666666667,0.0,0.007546216060080878,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
668,778498555,"omission",276961,"1111111111111111111111111111111411111111111111111111111111411111111111111111111111111111111111111111",0.992,0.02,0.9891861640670133,"1111111111111111111111111111111411111111111111111111111111411111111111111111111111111111111111111111",0.02
669,1595364276,"insertion",277097,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.020666666666666667,0.0,0.021061292837139475,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
669,1595364276,"omission",277097,"1111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111",0.9946666666666667,0.01,0.9939262926927852,"1111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111",0.01
670,3182946342,"insertion",276820,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.612468797300763e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
670,3182946342,"omission",276820,"1111111111111111151111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963875312027,"1111111111111111151111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
671,603159289,"insertion",276669,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.013,0.0,0.007998756632498157,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
671,603159289,"omission",276669,"1111111111111111111111111111111111111111111111121111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999855422383507,"1111111111111111111111111111111111111111111111121111111111111111111111111111111111111111111111111111",0.01
672,2517582660,"insertion",276842,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.017,0.0,0.015550442311651815,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
672,2517582660,"omission",276842,"1111111111111111111111111111111111111111111111111111111111111111111112111111111111111111111111111111",0.9993333333333333,0.01,0.9987754703963647,"1111111111111111111111111111111111111111111111111111111111111111111112111111111111111111111111111111",0.01
673,792817757,"insertion",276684,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0036666666666666666,0.0,0.004192523573909492,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
673,792817757,"omission",276684,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.999,0.0,0.9960930017384516,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
674,1440474079,"insertion",277088,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.011333333333333334,0.0,0.008888904928776883,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
674,1440474079,"omission",277088,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963910252014,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
